unique_id,book_name,page,class,entity_list,caption
wigshoulderofmut00londiala_page20.png,wigshoulderofmut00londiala,page20.png,Human,,a black and white photo of a woman in a kitchen
wigshoulderofmut00londiala_page22.png,wigshoulderofmut00londiala,page22.png,Human,person,a newspaper article with a drawing of a man sitting at a table
wigshoulderofmut00londiala_page24.png,wigshoulderofmut00londiala,page24.png,Human,"person, person",a black and white drawing of a man in a suit and tie
wigshoulderofmut00londiala_page26.png,wigshoulderofmut00londiala,page26.png,Human,,an old book with a picture of a man on it
wigshoulderofmut00londiala_page28.png,wigshoulderofmut00londiala,page28.png,Human,person,an old book with a picture of a man and woman
wigshoulderofmut00londiala_page3.png,wigshoulderofmut00londiala,page3.png,Human,person,a drawing of a man in a suit and hat
wigshoulderofmut00londiala_page4.png,wigshoulderofmut00londiala,page4.png,Neither,,the vg and the soldier of muton
wigshoulderofmut00londiala_page6.png,wigshoulderofmut00londiala,page6.png,Human,book,an old book with a drawing of a man and woman
wigshoulderofmut00londiala_page8.png,wigshoulderofmut00londiala,page8.png,Human,"person, person",an old book with a picture of a man and woman
wigshoulderofmut00londiala_page9.png,wigshoulderofmut00londiala,page9.png,Human,person,a black and white image of a man in a hat and a woman in a dress
wildanimalsihave00seto_page100.png,wildanimalsihave00seto,page100.png,Neither,bird,a book with a snake in the middle
wildanimalsihave00seto_page121.png,wildanimalsihave00seto,page121.png,Animal,,a drawing of a bird sitting on a branch
wildanimalsihave00seto_page148.png,wildanimalsihave00seto,page148.png,Neither,snowboard,a book with a drawing of a man on it
wildanimalsihave00seto_page152.png,wildanimalsihave00seto,page152.png,Animal,dog,a drawing of a dog chasing a bird
wildanimalsihave00seto_page154.png,wildanimalsihave00seto,page154.png,Animal,"dog, book",a black dog sitting on top of a book
wildanimalsihave00seto_page170.png,wildanimalsihave00seto,page170.png,Animal,cat,a drawing of two cats
wildanimalsihave00seto_page175.png,wildanimalsihave00seto,page175.png,Both,cat,a drawing of two dogs in the snow
wildanimalsihave00seto_page186.png,wildanimalsihave00seto,page186.png,Animal,dog,a bird flying over a white wall
wildanimalsihave00seto_page188.png,wildanimalsihave00seto,page188.png,Neither,snowboard,the spring fox by william william
wildanimalsihave00seto_page199.png,wildanimalsihave00seto,page199.png,Animal,,a drawing of a bird in flight
wildanimalsihave00seto_page205.png,wildanimalsihave00seto,page205.png,Animal,"cat, cat, cat",a drawing of two dogs in the snow
wildanimalsihave00seto_page221.png,wildanimalsihave00seto,page221.png,Animal,,a drawing of two birds flying over a snowy field
wildanimalsihave00seto_page228.png,wildanimalsihave00seto,page228.png,Animal,cat,a drawing of a cat with a black and white background
wildanimalsihave00seto_page230.png,wildanimalsihave00seto,page230.png,Neither,snowboard,the ping maste
wildanimalsihave00seto_page244.png,wildanimalsihave00seto,page244.png,Animal,,the penguin book
wildanimalsihave00seto_page26.png,wildanimalsihave00seto,page26.png,Human,person,a drawing of a bird flying over a tree
wildanimalsihave00seto_page264.png,wildanimalsihave00seto,page264.png,Both,horse,a black dog running through a snowy field
wildanimalsihave00seto_page280.png,wildanimalsihave00seto,page280.png,Both,,a drawing of a cat and a dog
wildanimalsihave00seto_page283.png,wildanimalsihave00seto,page283.png,Neither,,an old book with a picture of a man in the middle ages
wildanimalsihave00seto_page290.png,wildanimalsihave00seto,page290.png,Animal,cat,a drawing of a fox on the beach
wildanimalsihave00seto_page294.png,wildanimalsihave00seto,page294.png,Both,book,a book with a picture of a man in a hat
wildanimalsihave00seto_page302.png,wildanimalsihave00seto,page302.png,Both,,an old book with a drawing of a cat
wildanimalsihave00seto_page308.png,wildanimalsihave00seto,page308.png,Neither,,the story of the dan valley bridge
wildanimalsihave00seto_page310.png,wildanimalsihave00seto,page310.png,Neither,,the story of the lady parde
wildanimalsihave00seto_page324.png,wildanimalsihave00seto,page324.png,Neither,potted plant,a black and white photo of a tree branch
wildanimalsihave00seto_page359.png,wildanimalsihave00seto,page359.png,Human,,an owl drawing on a white paper
wildanimalsihave00seto_page58.png,wildanimalsihave00seto,page58.png,Animal,cat,a drawing of a wolf on a wall
wildanimalsihave00seto_page64.png,wildanimalsihave00seto,page64.png,Neither,bird,a drawing of a bird with a beak
wildanimalsihave00seto_page74.png,wildanimalsihave00seto,page74.png,Neither,,a book page with a drawing of a tree
wildanimalsihave00seto_page76.png,wildanimalsihave00seto,page76.png,Neither,bird,the little chickling of the crow
wildanimalsihave00seto_page81.png,wildanimalsihave00seto,page81.png,Neither,,a book with a drawing of a tree
wildanimalsihave00seto_page82.png,wildanimalsihave00seto,page82.png,Neither,bird,a poem from the book the raven by william william
wildanimalsihave00seto_page88.png,wildanimalsihave00seto,page88.png,Neither,,a black and white painting on a beige background
wildanimalsihave00seto_page92.png,wildanimalsihave00seto,page92.png,Animal,bird,a drawing of a bird on a branch
wildanimalsihave00seto_page94.png,wildanimalsihave00seto,page94.png,Neither,snowboard,a book with a drawing of a man holding a sword
wildanimalsihave00seto_page97.png,wildanimalsihave00seto,page97.png,Neither,,an open book with a drawing of grass
wildernessfugiti00elli_page102.png,wildernessfugiti00elli,page102.png,Neither,,a book with black and white pages
wildernessfugiti00elli_page172.png,wildernessfugiti00elli,page172.png,Human,"person, baseball bat",a book with a drawing of a tree
wildernessfugiti00elli_page7.png,wildernessfugiti00elli,page7.png,Human,person,a black and white drawing of a man in a suit
wildpeggieorchar00abboiala_page7.png,wildpeggieorchar00abboiala,page7.png,Human,"person, person, person",a drawing of a woman and child in a room
wildpeggieorchar00abboiala_page93.png,wildpeggieorchar00abboiala,page93.png,Human,person,a drawing of a man and woman in a kitchen
wildwomenromance00leej_page12.png,wildwomenromance00leej,page12.png,Neither,book,title page for wild women
wildwomenromance00leej_page139.png,wildwomenromance00leej,page139.png,Human,,an old book with a drawing of a woman in a hat
wildwomenromance00leej_page6.png,wildwomenromance00leej,page6.png,Human,,the title of the novel ' wild men '
williamdickorwha00philiala_page1.png,williamdickorwha00philiala,page1.png,Human,"person, person",an old book with a cartoon character on it
williamdickorwha00philiala_page11.png,williamdickorwha00philiala,page11.png,Human,"person, dining table, chair",a cartoon of a family sitting at a table
williamdickorwha00philiala_page13.png,williamdickorwha00philiala,page13.png,Human,person,a cartoon of a woman sitting on a bench
williamdickorwha00philiala_page3.png,williamdickorwha00philiala,page3.png,Human,"person, person",a cartoon of a man and a woman sitting on a bench
williamdickorwha00philiala_page5.png,williamdickorwha00philiala,page5.png,Human,"person, person",a cartoon of a man and woman dancing
williamdickorwha00philiala_page7.png,williamdickorwha00philiala,page7.png,Human,"person, person, person",a man and woman standing in front of a tree
williamdickorwha00philiala_page9.png,williamdickorwha00philiala,page9.png,Both,person,a drawing of a man giving a child a bottle
williamgeorgeric00welliala_page1.png,williamgeorgeric00welliala,page1.png,Human,clock,a book with a picture of a man and woman
williamgeorgeric00welliala_page10.png,williamgeorgeric00welliala,page10.png,Neither,,a black and white image of a woman in a white dress
williamgeorgeric00welliala_page13.png,williamgeorgeric00welliala,page13.png,Neither,,a black and white drawing of a man in a boat
williamgeorgeric00welliala_page16.png,williamgeorgeric00welliala,page16.png,Animal,,a black and white image of a man standing in the water
williamgeorgeric00welliala_page18.png,williamgeorgeric00welliala,page18.png,Human,"person, person",an old advertisement for the new york hotel
williamgeorgeric00welliala_page5.png,williamgeorgeric00welliala,page5.png,Human,,an old book with a picture of a man and woman
williamgeorgeric00welliala_page7.png,williamgeorgeric00welliala,page7.png,Human,,a newspaper article with a picture of a man and woman
williamhenryhisf00diaz2_page176.png,williamhenryhisf00diaz2,page176.png,Human,"person, person",an old book with a drawing of a man on a horse
williamhenryhisf00diaz2_page205.png,williamhenryhisf00diaz2,page205.png,Human,person,an old book with a picture of a man and woman
williamhenryhisf00diaz2_page220.png,williamhenryhisf00diaz2,page220.png,Human,"person, person, person",an old book with a cartoon of a man and woman talking
williamhenryhisf00diaz2_page234.png,williamhenryhisf00diaz2,page234.png,Human,"person, person, person, person",an old book with a drawing of a woman and two men
williamhenryhisf00diaz2_page5.png,williamhenryhisf00diaz2,page5.png,Neither,,a drawing of a man on a horse
williamsedleyevi00kilniala_page1.png,williamsedleyevi00kilniala,page1.png,Neither,,a book cover with a black and red marble pattern
williamsedleyevi00kilniala_page11.png,williamsedleyevi00kilniala,page11.png,Both,person,a drawing of a man and woman in a room
williamsedleyevi00kilniala_page2.png,williamsedleyevi00kilniala,page2.png,Neither,,a close up of a marble floor with a red and yellow pattern
williamsedleyevi00kilniala_page231.png,williamsedleyevi00kilniala,page231.png,Neither,,a close up of a marble floor
williamsedleyevi00kilniala_page232.png,williamsedleyevi00kilniala,page232.png,Neither,,a close up of a black and yellow marble
williamsedleyore00kilniala_page7.png,williamsedleyore00kilniala,page7.png,Both,"person, person",a drawing of a man and a dog
willieandmortgag00abboiala_page101.png,willieandmortgag00abboiala,page101.png,Neither,,an old book with a picture of a house
willieandmortgag00abboiala_page113.png,willieandmortgag00abboiala,page113.png,Human,,an old book with a picture of a man in a room
willieandmortgag00abboiala_page126.png,willieandmortgag00abboiala,page126.png,Animal,,an old book with a picture of a man in a boat
willieandmortgag00abboiala_page127.png,willieandmortgag00abboiala,page127.png,Human,"person, book, person",an old book with a picture of a man and woman
willieandmortgag00abboiala_page132.png,willieandmortgag00abboiala,page132.png,Human,"person, person, book",a book with a drawing of a man and woman
willieandmortgag00abboiala_page138.png,willieandmortgag00abboiala,page138.png,Human,"person, person, book",an old book with a drawing of a man and woman
willieandmortgag00abboiala_page144.png,willieandmortgag00abboiala,page144.png,Both,"book, person, horse, person",an old book with a picture of a man and woman
willieandmortgag00abboiala_page150.png,willieandmortgag00abboiala,page150.png,Both,"chair, chair, person",an old book with a cartoon of a man and woman
willieandmortgag00abboiala_page18.png,willieandmortgag00abboiala,page18.png,Both,person,the adventures of sherlock holmes
willieandmortgag00abboiala_page21.png,willieandmortgag00abboiala,page21.png,Human,person,an old book with a picture of a man in a house
willieandmortgag00abboiala_page27.png,willieandmortgag00abboiala,page27.png,Both,book,an old book with a drawing of a man and a woman
willieandmortgag00abboiala_page32.png,willieandmortgag00abboiala,page32.png,Both,"person, book",a book with an image of a woman and child
willieandmortgag00abboiala_page34.png,willieandmortgag00abboiala,page34.png,Neither,,an old book with a drawing of a house
willieandmortgag00abboiala_page35.png,willieandmortgag00abboiala,page35.png,Human,book,"a page from the book, the adventures of sherlock"
willieandmortgag00abboiala_page45.png,willieandmortgag00abboiala,page45.png,Neither,book,a book with a picture of a river and a house
willieandmortgag00abboiala_page49.png,willieandmortgag00abboiala,page49.png,Human,"book, person",a page from the book the adventures of sherlock
willieandmortgag00abboiala_page5.png,willieandmortgag00abboiala,page5.png,Human,,a drawing of a man with a hat and a hat
willieandmortgag00abboiala_page60.png,willieandmortgag00abboiala,page60.png,Neither,,an old book with a picture of a bird
willieandmortgag00abboiala_page61.png,willieandmortgag00abboiala,page61.png,Animal,,an old book with a picture of a tree
willieandmortgag00abboiala_page74.png,willieandmortgag00abboiala,page74.png,Human,"person, book, person",a book with an illustration of a man and woman sitting at a table
willieandmortgag00abboiala_page8.png,willieandmortgag00abboiala,page8.png,Human,book,"the cover of the book, wild and terrible"
willieandmortgag00abboiala_page94.png,willieandmortgag00abboiala,page94.png,Human,,an old book with a picture of a river
williejessie00milliala_page12.png,williejessie00milliala,page12.png,Neither,,a drawing of a woman sitting in the woods
williejessie00milliala_page20.png,williejessie00milliala,page20.png,Neither,,a drawing of a woman with a dog
williejessie00milliala_page28.png,williejessie00milliala,page28.png,Human,,a drawing of a woman sitting in a tree
williejessie00milliala_page42.png,williejessie00milliala,page42.png,Both,"person, person",a drawing of two children playing with a ball
